ID,TRAMO,TIPO,FECHA,INGRESO,TIPO_COD,TRAMO_COD
680,LAS FLORES,PUENTES INTERNACIONALES,2021-08-01,1790130.0,1,14
681,LAS FLORES,PUENTES INTERNACIONALES,2021-09-01,1771102.0,1,14
682,LAS FLORES,PUENTES INTERNACIONALES,2021-10-01,1800446.0,1,14
683,LAS FLORES,PUENTES INTERNACIONALES,2021-11-01,1736896.0,1,14
684,LAS FLORES,PUENTES INTERNACIONALES,2021-12-01,1857251.0,1,14
685,LAS FLORES,PUENTES INTERNACIONALES,2022-01-01,1710220.0,1,14
686,LAS FLORES,PUENTES INTERNACIONALES,2022-02-01,1682186.0,1,14
687,LAS FLORES,PUENTES INTERNACIONALES,2022-03-01,2002876.0,1,14
688,LAS FLORES,PUENTES INTERNACIONALES,2022-04-01,1919800.0,1,14
689,LAS FLORES,PUENTES INTERNACIONALES,2022-05-01,1778167.0,1,14
690,LAS FLORES,PUENTES INTERNACIONALES,2022-06-01,1663309.0,1,14
691,LAS FLORES,PUENTES INTERNACIONALES,2022-07-01,1791434.0,1,14
692,LAS FLORES,PUENTES INTERNACIONALES,2022-08-01,1691592.0,1,14
693,LAS FLORES,PUENTES INTERNACIONALES,2022-09-01,1714493.0,1,14
694,LAS FLORES,PUENTES INTERNACIONALES,2022-10-01,1779128.0,1,14
695,LAS FLORES,PUENTES INTERNACIONALES,2022-11-01,1778132.0,1,14
696,LAS FLORES,PUENTES INTERNACIONALES,2022-12-01,2065610.0,1,14
697,LAS FLORES,PUENTES INTERNACIONALES,2023-01-01,2024988.0,1,14
698,LAS FLORES,PUENTES INTERNACIONALES,2023-02-01,1929485.0,1,14
699,LAS FLORES,PUENTES INTERNACIONALES,2023-03-01,2108463.0,1,14
700,LAS FLORES,PUENTES INTERNACIONALES,2023-04-01,1816694.0,1,14
701,LAS FLORES,PUENTES INTERNACIONALES,2023-05-01,1713801.0,1,14
702,LAS FLORES,PUENTES INTERNACIONALES,2023-06-01,1734719.0,1,14
703,LAS FLORES,PUENTES INTERNACIONALES,2023-07-01,2006128.0,1,14
704,LAS FLORES,PUENTES INTERNACIONALES,2023-08-01,1802932.0,1,14
705,LAS FLORES,PUENTES INTERNACIONALES,2023-09-01,1859788.0,1,14
706,LAS FLORES,PUENTES INTERNACIONALES,2023-10-01,1908049.0,1,14
707,LAS FLORES,PUENTES INTERNACIONALES,2023-11-01,1932928.0,1,14
708,LAS FLORES,PUENTES INTERNACIONALES,2023-12-01,2138637.0,1,14
709,LAS FLORES,PUENTES INTERNACIONALES,2024-01-01,1932971.0,1,14
710,LAS FLORES,PUENTES INTERNACIONALES,2024-02-01,1504409.0,1,14
711,LAS FLORES,PUENTES INTERNACIONALES,2024-03-01,1636749.0,1,14
712,LAS FLORES,PUENTES INTERNACIONALES,2024-04-01,1558743.0,1,14
713,LAS FLORES,PUENTES INTERNACIONALES,2024-05-01,1530622.0,1,14
714,LAS FLORES,PUENTES INTERNACIONALES,2024-06-01,1446700.0,1,14
715,LAS FLORES,PUENTES INTERNACIONALES,2024-07-01,1601385.0,1,14
716,LAS FLORES,PUENTES INTERNACIONALES,2024-08-01,1642462.0,1,14
717,LAS FLORES,PUENTES INTERNACIONALES,2024-09-01,1691810.0,1,14
718,LAS FLORES,PUENTES INTERNACIONALES,2024-10-01,0.0,1,14
719,LAS FLORES,PUENTES INTERNACIONALES,2024-11-01,0.0,1,14
720,LAS FLORES,PUENTES INTERNACIONALES,2024-12-01,0.0,1,14
721,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-01-01,3357327.0,1,15
722,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-01-01,5212473.0,1,15
723,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-02-01,1802848.0,1,15
724,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-02-01,3465993.0,1,15
725,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-03-01,2677270.0,1,15
726,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-03-01,4989831.0,1,15
727,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-04-01,2343393.0,1,15
728,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-04-01,3238243.0,1,15
729,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-05-01,2716221.0,1,15
730,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-05-01,4059406.0,1,15
731,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-06-01,2195822.0,1,15
732,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-06-01,3285805.0,1,15
733,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-07-01,2115897.0,1,15
734,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-07-01,3340965.0,1,15
735,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-08-01,2750658.0,1,15
736,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-08-01,4388306.0,1,15
737,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-09-01,2593402.0,1,15
738,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-09-01,4282516.0,1,15
739,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-10-01,4217629.0,1,15
740,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-10-01,6492250.0,1,15
741,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-11-01,7272885.0,1,15
742,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-11-01,10639247.0,1,15
743,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-12-01,2903356.0,1,15
744,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2021-12-01,3834363.0,1,15
745,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-01-01,4727403.0,1,15
746,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-01-01,6633491.0,1,15
747,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-02-01,3093806.0,1,15
748,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-02-01,4628017.0,1,15
749,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-03-01,3628121.0,1,15
750,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-03-01,5261231.0,1,15
751,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-04-01,3246100.0,1,15
752,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-04-01,3719754.0,1,15
753,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-05-01,3109036.0,1,15
754,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-05-01,4248859.0,1,15
755,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-06-01,1963956.0,1,15
756,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-06-01,3134607.0,1,15
757,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-07-01,1999865.0,1,15
758,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-07-01,3353531.0,1,15
759,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-08-01,2600385.0,1,15
760,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-08-01,4477296.0,1,15
761,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-09-01,2493275.0,1,15
762,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-09-01,4233926.0,1,15
763,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-10-01,4406148.0,1,15
764,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-10-01,6289400.0,1,15
765,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-11-01,8578428.0,1,15
766,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-11-01,10359416.0,1,15
767,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-12-01,2345535.0,1,15
768,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2022-12-01,3012505.0,1,15
769,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-01-01,5717412.0,1,15
770,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-01-01,6759447.0,1,15
771,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-02-01,4074172.0,1,15
772,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-02-01,4703660.0,1,15
773,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-03-01,3604798.0,1,15
774,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-03-01,8613402.0,1,15
775,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-04-01,4100656.0,1,15
776,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-04-01,2799375.0,1,15
777,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-05-01,3342536.0,1,15
778,LÍNEA EXPRESS,PUENTES INTERNACIONALES,2023-05-01,7997850.0,1,15
